Date,Price,Open,High,Low,Vol,Change %
8/11/2023,"38,100.00","38,400.00","38,600.00","37,800.00",278.55K,-0.78%
8/10/2023,"38,400.00","38,700.00","38,800.00","37,900.00",414.90K,-0.78%
8/9/2023,"38,700.00","39,100.00","39,400.00","38,600.00",364.21K,-1.02%
8/8/2023,"39,100.00","39,400.00","39,600.00","38,900.00",315.07K,-0.51%
8/7/2023,"39,300.00","40,500.00","40,500.00","39,000.00",364.24K,-0.51%
8/4/2023,"39,500.00","38,800.00","39,500.00","38,700.00",283.66K,1.80%
8/3/2023,"38,800.00","39,000.00","39,600.00","38,700.00",224.75K,-0.51%
8/2/2023,"39,000.00","38,800.00","39,500.00","38,800.00",268.37K,0.52%
8/1/2023,"38,800.00","39,500.00","40,100.00","38,800.00",355.09K,-1.77%
7/31/2023,"39,500.00","39,000.00","39,700.00","38,800.00",340.76K,0.51%
7/28/2023,"39,300.00","39,800.00","39,800.00","38,800.00",327.27K,-0.25%
7/27/2023,"39,400.00","40,500.00","40,500.00","38,900.00",340.38K,-1.01%
7/26/2023,"39,800.00","39,300.00","40,000.00","39,100.00",245.03K,0.51%
7/25/2023,"39,600.00","40,600.00","40,600.00","39,400.00",390.12K,-1.98%
7/24/2023,"40,400.00","38,300.00","41,500.00","38,300.00",1.27M,5.48%
7/21/2023,"38,300.00","38,100.00","38,300.00","37,700.00",347.08K,1.86%
7/20/2023,"37,600.00","37,500.00","38,100.00","37,500.00",247.50K,0.27%
7/19/2023,"37,500.00","38,500.00","38,500.00","37,500.00",240.21K,-0.53%
7/18/2023,"37,700.00","37,800.00","38,200.00","37,600.00",310.67K,-0.26%
7/17/2023,"37,800.00","38,400.00","38,600.00","37,700.00",572.92K,-1.05%
7/14/2023,"38,200.00","39,000.00","39,000.00","38,100.00",404.91K,-1.29%
7/13/2023,"38,700.00","38,400.00","39,500.00","38,300.00",250.73K,0.78%
7/12/2023,"38,400.00","38,200.00","38,900.00","38,100.00",286.25K,0.52%
7/11/2023,"38,200.00","39,000.00","39,100.00","38,000.00",385.22K,-1.04%
7/10/2023,"38,600.00","38,400.00","39,800.00","38,300.00",399.88K,0.26%
7/7/2023,"38,500.00","38,200.00","38,800.00","38,100.00",274.86K,0.79%
7/6/2023,"38,200.00","38,400.00","38,800.00","37,900.00",282.08K,-0.52%
7/5/2023,"38,400.00","38,300.00","39,800.00","38,300.00",841.96K,0.79%
7/4/2023,"38,100.00","37,900.00","38,200.00","37,700.00",258.76K,0.53%
7/3/2023,"37,900.00","37,600.00","38,500.00","37,600.00",296.32K,1.07%
6/30/2023,"37,500.00","37,600.00","37,700.00","37,400.00",193.26K,-0.27%
6/29/2023,"37,600.00","37,800.00","38,800.00","37,200.00",442.37K,0.00%
6/28/2023,"37,600.00","37,500.00","37,900.00","37,400.00",245.60K,0.00%
6/27/2023,"37,600.00","37,400.00","37,900.00","37,100.00",248.51K,0.80%
6/26/2023,"37,300.00","37,900.00","38,100.00","34,200.00",543.47K,-1.58%
6/23/2023,"37,900.00","38,500.00","39,000.00","37,700.00",360.21K,-1.56%
6/22/2023,"38,500.00","39,300.00","39,300.00","38,300.00",310.60K,-1.28%
6/21/2023,"39,000.00","37,800.00","39,000.00","37,600.00",1.07M,4.28%
6/20/2023,"37,400.00","36,500.00","37,500.00","36,500.00",298.97K,2.75%
6/19/2023,"36,400.00","36,500.00","37,300.00","36,200.00",373.18K,0.83%
6/16/2023,"36,100.00","37,400.00","37,800.00","36,100.00",397.95K,-3.48%
6/15/2023,"37,400.00","36,100.00","37,400.00","34,400.00",478.33K,3.31%
6/14/2023,"36,200.00","36,300.00","36,700.00","36,200.00",269.67K,-0.28%
6/13/2023,"36,300.00","35,900.00","36,500.00","35,900.00",212.20K,1.11%
6/12/2023,"35,900.00","35,900.00","36,500.00","35,700.00",534.19K,0.28%
6/9/2023,"35,800.00","36,400.00","36,500.00","35,800.00",697.48K,-1.92%
6/8/2023,"36,500.00","37,700.00","37,900.00","36,500.00",874.63K,-3.18%
6/7/2023,"37,700.00","38,000.00","38,600.00","37,100.00",363.85K,0.00%
6/6/2023,"37,700.00","37,400.00","37,800.00","36,700.00",604.37K,1.34%
6/5/2023,"37,200.00","38,000.00","38,000.00","37,100.00",265.06K,-0.27%
6/2/2023,"37,300.00","37,800.00","37,800.00","36,800.00",439.07K,-0.27%
6/1/2023,"37,400.00","36,500.00","37,400.00","36,500.00",525.82K,2.47%
5/31/2023,"36,500.00","37,800.00","38,000.00","36,500.00",515.15K,-2.93%
5/30/2023,"37,600.00","37,100.00","37,800.00","36,800.00",516.68K,1.35%
5/29/2023,"37,100.00","37,000.00","38,100.00","36,700.00",542.42K,0.27%
5/26/2023,"37,000.00","37,100.00","37,400.00","36,800.00",381.68K,-0.27%
5/25/2023,"37,100.00","36,500.00","37,400.00","36,400.00",575.65K,1.64%
5/24/2023,"36,500.00","36,700.00","37,200.00","36,200.00",791.94K,0.27%
5/23/2023,"36,400.00","36,300.00","36,900.00","36,100.00",356.99K,0.28%
5/22/2023,"36,300.00","33,700.00","36,500.00","33,700.00",1.12M,8.04%
5/19/2023,"33,600.00","34,300.00","34,300.00","33,500.00",358.91K,-1.47%
5/18/2023,"34,100.00","33,900.00","34,300.00","33,800.00",334.24K,0.89%
5/17/2023,"33,800.00","34,000.00","34,200.00","33,600.00",487.80K,0.00%
5/16/2023,"33,800.00","33,600.00","35,000.00","33,500.00",792.42K,0.60%
5/15/2023,"33,600.00","34,400.00","35,100.00","33,400.00",602.41K,-2.33%
5/12/2023,"34,400.00","33,000.00","34,500.00","33,000.00",1.03M,4.24%
5/11/2023,"33,000.00","33,300.00","33,400.00","32,700.00",404.21K,0.00%
5/10/2023,"33,000.00","33,400.00","33,400.00","32,900.00",368.22K,0.00%
5/9/2023,"33,000.00","32,900.00","33,500.00","32,600.00",480.26K,1.23%
5/8/2023,"32,600.00","32,200.00","33,000.00","32,200.00",406.52K,1.56%
5/5/2023,"32,100.00","32,500.00","32,500.00","32,000.00",338.45K,-0.93%
5/4/2023,"32,400.00","31,400.00","32,500.00","31,200.00",604.89K,3.18%
4/28/2023,"31,400.00","31,300.00","31,900.00","31,300.00",321.71K,-0.63%
4/27/2023,"31,600.00","31,400.00","31,900.00","31,400.00",292.75K,0.64%
4/26/2023,"31,400.00","31,000.00","31,500.00","30,700.00",372.70K,0.96%
4/25/2023,"31,100.00","32,000.00","32,000.00","31,000.00",550.28K,-2.20%
4/24/2023,"31,800.00","31,500.00","32,400.00","31,300.00",371.52K,0.95%
4/21/2023,"31,500.00","33,000.00","33,000.00","29,700.00",1.38M,-4.26%
4/20/2023,"32,900.00","33,400.00","34,000.00","32,900.00",549.60K,-2.66%
4/19/2023,"33,800.00","34,600.00","34,800.00","33,700.00",620.69K,-1.74%
4/18/2023,"34,400.00","33,000.00","34,800.00","32,500.00",1.82M,4.88%
4/17/2023,"32,800.00","32,200.00","32,800.00","32,000.00",405.67K,1.86%
4/14/2023,"32,200.00","32,100.00","32,700.00","31,800.00",523.41K,0.31%
4/13/2023,"32,100.00","32,700.00","33,100.00","31,800.00",457.29K,-1.83%
4/12/2023,"32,700.00","33,200.00","33,300.00","32,500.00",311.45K,-0.61%
4/11/2023,"32,900.00","32,100.00","32,900.00","31,500.00",538.00K,3.13%
4/10/2023,"31,900.00","32,800.00","33,300.00","31,600.00",1.18M,-2.74%
4/7/2023,"32,800.00","33,100.00","33,500.00","32,700.00",565.77K,-0.91%
4/6/2023,"33,100.00","33,500.00","34,700.00","33,100.00",894.08K,-1.78%
4/5/2023,"33,700.00","34,000.00","34,000.00","33,100.00",1.02M,-0.59%
4/4/2023,"33,900.00","34,200.00","35,300.00","33,900.00",581.24K,-0.88%
4/3/2023,"34,200.00","33,400.00","34,400.00","33,400.00",591.99K,2.70%
3/31/2023,"33,300.00","34,300.00","34,700.00","33,200.00",1.03M,-2.92%
3/30/2023,"34,300.00","35,300.00","35,600.00","34,300.00",688.51K,-2.00%
3/29/2023,"35,000.00","34,600.00","35,300.00","34,400.00",553.15K,1.16%
3/28/2023,"34,600.00","33,400.00","35,600.00","33,400.00",1.51M,4.22%
3/27/2023,"33,200.00","33,100.00","33,800.00","32,800.00",426.83K,0.30%
3/24/2023,"33,100.00","32,700.00","33,800.00","32,700.00",681.79K,0.61%
3/23/2023,"32,900.00","32,100.00","33,400.00","31,900.00",375.48K,1.23%
3/22/2023,"32,500.00","33,200.00","33,800.00","32,500.00",821.62K,-1.52%
3/21/2023,"33,000.00","32,200.00","33,100.00","32,000.00",617.95K,2.48%
3/20/2023,"32,200.00","31,500.00","33,500.00","31,400.00",951.57K,0.94%
3/17/2023,"31,900.00","32,900.00","32,900.00","31,600.00",509.00K,-1.54%
3/16/2023,"32,400.00","33,200.00","33,300.00","32,000.00",489.61K,-3.28%
3/15/2023,"33,500.00","32,000.00","33,600.00","32,000.00",607.89K,6.35%
3/14/2023,"31,500.00","33,000.00","33,200.00","31,400.00",1.34M,-3.96%
3/13/2023,"32,800.00","33,000.00","33,800.00","32,500.00",517.79K,-1.20%
3/10/2023,"33,200.00","34,500.00","34,500.00","32,900.00",884.04K,-3.77%
3/9/2023,"34,500.00","34,100.00","34,700.00","33,900.00",492.94K,1.77%
3/8/2023,"33,900.00","33,200.00","34,000.00","32,700.00",934.47K,1.80%
3/7/2023,"33,300.00","33,100.00","33,600.00","32,600.00",683.43K,0.91%
3/6/2023,"33,000.00","31,100.00","34,000.00","31,100.00",807.08K,0.00%
3/3/2023,"33,000.00","31,700.00","34,100.00","31,400.00",1.57M,4.10%
3/2/2023,"31,700.00","32,200.00","32,800.00","31,100.00",580.16K,-0.94%
3/1/2023,"32,000.00","29,600.00","32,000.00","29,100.00",777.52K,8.11%
2/28/2023,"29,600.00","31,800.00","32,500.00","29,600.00",1.16M,-7.21%
2/27/2023,"31,900.00","32,800.00","33,000.00","31,100.00",1.02M,-2.74%
2/24/2023,"32,800.00","32,500.00","33,800.00","31,800.00",1.10M,2.50%
2/23/2023,"32,000.00","29,900.00","32,000.00","28,800.00",1.37M,6.67%
2/22/2023,"30,000.00","30,900.00","31,900.00","29,700.00",1.25M,-2.60%
2/21/2023,"30,800.00","31,300.00","32,800.00","30,800.00",973.43K,-1.60%
2/20/2023,"31,300.00","30,100.00","31,500.00","30,000.00",822.25K,3.99%
2/17/2023,"30,100.00","29,000.00","30,800.00","28,600.00",1.27M,3.79%
2/16/2023,"29,000.00","28,900.00","29,200.00","28,400.00",783.34K,2.47%
2/15/2023,"28,300.00","26,100.00","28,300.00","25,900.00",1.81M,9.69%
2/14/2023,"25,800.00","25,600.00","26,300.00","25,400.00",203.71K,0.78%
2/13/2023,"25,600.00","26,600.00","27,000.00","25,000.00",425.72K,-2.66%
2/10/2023,"26,300.00","27,000.00","27,300.00","26,100.00",346.83K,-2.59%
2/9/2023,"27,000.00","25,800.00","27,500.00","25,300.00",656.41K,5.47%
2/8/2023,"25,600.00","25,000.00","25,800.00","24,700.00",448.26K,2.40%
2/7/2023,"25,000.00","26,100.00","26,300.00","25,000.00",489.40K,-3.85%
2/6/2023,"26,000.00","26,300.00","26,600.00","25,600.00",257.24K,-0.76%
2/3/2023,"26,200.00","26,000.00","26,800.00","25,600.00",441.38K,2.34%
2/2/2023,"25,600.00","25,000.00","25,900.00","25,000.00",744.83K,2.40%
2/1/2023,"25,000.00","27,700.00","27,900.00","25,000.00",640.54K,-9.42%
1/31/2023,"27,600.00","27,200.00","27,600.00","26,600.00",497.22K,0.36%
1/30/2023,"27,500.00","28,000.00","28,700.00","27,500.00",572.00K,-1.79%
1/27/2023,"28,000.00","27,600.00","28,300.00","27,600.00",468.99K,1.82%
